samplestamps,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32
84796508,1458.0877685546875,1485.219970703125,1525.3948974609375,1509.82666015625,1512.79248046875,1491.4713134765625,1524.4976806640625,1478.245849609375,1514.3916015625,1511.8038330078125,1520.8839111328125,1519.77490234375,1512.6844482421875,1498.0716552734375,1493.2740478515625,1457.348388671875,1514.62841796875,1526.4332275390625,1536.177978515625,1533.0294189453125,1550.6827392578125,1549.7398681640625,1548.2901611328125,1552.4730224609375,1535.2225341796875,1548.6182861328125,1541.465576171875,1540.244384765625,1529.7520751953125,1534.6368408203125,1525.7645263671875,1498.8067626953125
84796510,1196.4569091796875,1234.072998046875,1274.12744140625,1264.6112060546875,1263.0660400390625,1240.9058837890625,1272.4285888671875,1222.787353515625,1259.9591064453125,1264.5655517578125,1275.365234375,1267.8927001953125,1261.969482421875,1243.72216796875,1237.7906494140625,1205.8692626953125,1268.96435546875,1280.51171875,1288.341552734375,1287.83056640625,1302.430908203125,1298.8338623046875,1297.3260498046875,1300.23779296875,1286.4681396484375,1294.6925048828125,1289.637451171875,1291.68115234375,1279.4732666015625,1282.376708984375,1275.1160888671875,1251.92578125
84796512,399.47662353515625,429.39593505859375,455.888427734375,450.18536376953125,451.42315673828125,432.6109313964844,454.45123291015625,417.615966796875,450.3182678222656,449.57891845703125,454.8624572753906,454.58416748046875,449.6785888671875,435.6390075683594,425.9815673828125,411.4269104003906,450.9164123535156,462.48040771484375,460.8064270019531,461.9196472167969,469.8283386230469,470.173095703125,467.95086669921875,470.55938720703125,459.7098693847656,461.5042724609375,462.6756286621094,462.7337646484375,458.24359130859375,459.16156005859375,457.0846862792969,448.316162109375
84796514,-1925.8392333984375,-1985.744384765625,-2030.2308349609375,-2035.327392578125,-2037.5621337890625,-2015.0655517578125,-2038.309814453125,-1962.4544677734375,-2038.83740234375,-2038.5216064453125,-2040.382568359375,-2042.309814453125,-2037.686767578125,-2029.238037109375,-2020.4737548828125,-1966.4503173828125,-2053.50830078125,-2063.29443359375,-2071.9716796875,-2061.633056640625,-2078.891845703125,-2078.80859375,-2079.8720703125,-2083.19091796875,-2074.056884765625,-2079.06201171875,-2068.2666015625,-2075.780517578125,-2070.42236328125,-2068.303955078125,-2043.9381103515625,-2020.7935791015625
84796516,-2700.17333984375,-2787.106689453125,-2857.961181640625,-2855.826171875,-2864.511474609375,-2823.41455078125,-2861.3505859375,-2749.561279296875,-2862.17724609375,-2867.780517578125,-2871.149169921875,-2866.50537109375,-2861.034912109375,-2844.64013671875,-2833.109375,-2751.276611328125,-2889.919921875,-2905.95751953125,-2912.798583984375,-2899.10791015625,-2932.254638671875,-2929.65869140625,-2930.79248046875,-2936.6328125,-2914.044677734375,-2925.662841796875,-2916.212890625,-2917.90771484375,-2908.561767578125,-2907.64794921875,-2879.024658203125,-2839.0283203125
84796518,-1632.0792236328125,-1687.556396484375,-1724.3668212890625,-1721.1435546875,-1729.3013916015625,-1702.5347900390625,-1725.6710205078125,-1653.520751953125,-1725.3138427734375,-1729.401123046875,-1726.7884521484375,-1727.0916748046875,-1728.0386962890625,-1716.6533203125,-1707.490234375,-1659.1407470703125,-1754.9921875,-1762.4024658203125,-1760.936279296875,-1743.8560791015625,-1766.2489013671875,-1771.1419677734375,-1773.15234375,-1779.0174560546875,-1759.503173828125,-1766.12841796875,-1755.773193359375,-1760.11376953125,-1757.1314697265625,-1751.224853515625,-1727.0999755859375,-1710.273193359375
84796520,910.8297729492188,952.19677734375,988.8617553710938,990.4775390625,984.2386474609375,968.4337158203125,988.8617553710938,952.8904418945312,991.5783081054688,981.8502807617188,990.6561889648438,989.9209594726562,980.4754028320312,974.5687866210938,967.0006713867188,942.2735595703125,971.0796508789062,986.0247802734375,1001.8629150390625,1004.0726928710938,1014.9762573242188,1009.3562622070312,1005.5223999023438,1007.5867919921875,1000.5420532226562,1006.0291137695312,1005.05712890625,1003.2835083007812,993.0944213867188,999.4080810546875,1003.6614990234375,976.5750122070312
84796522,1815.4747314453125,1861.0037841796875,1905.0872802734375,1900.2896728515625,1898.931396484375,1872.501220703125,1900.5015869140625,1839.948486328125,1907.5919189453125,1891.841064453125,1905.880615234375,1904.3271484375,1896.2647705078125,1888.941650390625,1873.8553466796875,1824.21826171875,1904.61376953125,1912.25244140625,1934.736572265625,1932.360595703125,1954.80322265625,1948.68896484375,1943.3597412109375,1945.3037109375,1929.835205078125,1935.907958984375,1930.6907958984375,1934.109375,1922.001220703125,1929.893310546875,1925.1414794921875,1881.0205078125
84796524,1351.3785400390625,1382.851318359375,1405.4766845703125,1403.217041015625,1396.6458740234375,1379.5283203125,1399.7528076171875,1369.9124755859375,1398.938720703125,1387.2791748046875,1399.283447265625,1402.1619873046875,1393.3726806640625,1385.27294921875,1379.0755615234375,1344.823974609375,1399.864990234375,1404.8494873046875,1418.361572265625,1418.4404296875,1438.9432373046875,1428.716796875,1427.557861328125,1434.465576171875,1415.4664306640625,1421.3314208984375,1417.6180419921875,1421.2608642578125,1404.2388916015625,1410.9678955078125,1411.2088623046875,1380.5169677734375
84796526,1411.2213134765625,1451.126220703125,1479.99462890625,1476.056884765625,1471.2509765625,1450.6734619140625,1482.6488037109375,1432.2308349609375,1474.7691650390625,1467.2509765625,1481.30712890625,1482.154541015625,1474.0755615234375,1463.09716796875,1451.159423828125,1409.015625,1478.9188232421875,1484.92919921875,1498.0550537109375,1500.970947265625,1515.7955322265625,1504.4267578125,1507.62109375,1513.3780517578125,1497.103759765625,1504.306396484375,1494.8150634765625,1502.3292236328125,1482.424560546875,1489.103759765625,1488.210693359375,1458.723388671875
84796528,969.8543090820312,1014.1455078125,1040.816650390625,1039.5621337890625,1037.763671875,1019.8485717773438,1045.676513671875,991.3955078125,1043.01806640625,1034.3575439453125,1041.9920654296875,1047.3878173828125,1039.350341796875,1022.7686767578125,1010.224365234375,983.8150024414062,1038.9183349609375,1050.6942138671875,1063.8406982421875,1067.0806884765625,1074.295654296875,1064.1605224609375,1072.6756591796875,1077.4068603515625,1062.3994140625,1063.4212646484375,1055.9527587890625,1064.4139404296875,1051.9278564453125,1054.469970703125,1052.484375,1030.9681396484375
84796530,-578.25732421875,-579.79833984375,-591.054931640625,-594.09130859375,-594.5606689453125,-590.9884643554688,-587.736083984375,-588.7620849609375,-596.4091186523438,-606.6729736328125,-596.3800048828125,-585.5304565429688,-591.9521484375,-597.135986328125,-596.8950805664062,-584.2510986328125,-602.602294921875,-605.35205078125,-599.4953002929688,-593.152587890625,-595.4412841796875,-606.7684936523438,-597.2896728515625,-599.0134887695312,-592.86181640625,-601.406005859375,-605.8463745117188,-604.4590454101562,-607.175537109375,-600.5130004882812,-594.8099365234375,-592.6873779296875
84796532,-2660.347412109375,-2742.890380859375,-2817.8984375,-2826.288818359375,-2824.619140625,-2780.444091796875,-2821.20068359375,-2716.173583984375,-2832.14990234375,-2835.842529296875,-2838.44677734375,-2823.950439453125,-2819.082275390625,-2807.177490234375,-2792.556396484375,-2715.80810546875,-2851.028564453125,-2867.485595703125,-2878.949951171875,-2863.157470703125,-2887.390380859375,-2897.40087890625,-2886.8876953125,-2891.843017578125,-2865.45849609375,-2885.30517578125,-2886.708984375,-2881.529296875,-2873.820068359375,-2868.116943359375,-2846.98291015625,-2801.84423828125
84796534,-2390.81201171875,-2466.796142578125,-2533.87060546875,-2534.975341796875,-2533.554931640625,-2496.603271484375,-2530.368896484375,-2435.70947265625,-2538.39404296875,-2541.924560546875,-2543.482177734375,-2527.98046875,-2524.61181640625,-2518.8505859375,-2500.17138671875,-2431.99609375,-2564.13037109375,-2574.5146484375,-2584.197021484375,-2567.083740234375,-2594.776611328125,-2600.40087890625,-2588.546142578125,-2603.889892578125,-2571.52001953125,-2593.734130859375,-2588.525390625,-2585.252197265625,-2580.35498046875,-2571.183349609375,-2555.989013671875,-2515.141357421875
84796536,-543.5902709960938,-557.8873901367188,-568.5043334960938,-568.890625,-564.7618408203125,-560.400390625,-560.1968994140625,-545.5549926757812,-564.7285766601562,-573.2479248046875,-569.7421264648438,-561.0567016601562,-558.6807861328125,-565.256103515625,-557.5966186523438,-542.2070922851562,-591.7195434570312,-583.3331298828125,-588.1805419921875,-574.8345947265625,-581.3310546875,-591.2916870117188,-577.0693359375,-589.6177368164062,-573.713134765625,-580.2219848632812,-588.4962158203125,-584.0101928710938,-581.4265747070312,-573.2520751953125,-577.696533203125,-562.788818359375
84796538,1707.17041015625,1756.3048095703125,1809.9793701171875,1803.0010986328125,1810.4736328125,1782.4068603515625,1816.6959228515625,1738.4188232421875,1810.6605224609375,1799.291748046875,1812.035400390625,1811.993896484375,1810.9678955078125,1789.783935546875,1781.33935546875,1731.0543212890625,1807.9315185546875,1824.6461181640625,1833.5101318359375,1834.6483154296875,1851.5166015625,1844.488525390625,1850.602783203125,1843.2132568359375,1840.50927734375,1845.9132080078125,1828.712646484375,1840.0439453125,1831.6285400390625,1835.686767578125,1818.7977294921875,1790.6685791015625
84796540,1471.78271484375,1495.8203125,1533.9473876953125,1520.476806640625,1527.6170654296875,1509.6605224609375,1528.385498046875,1485.6104736328125,1522.4207763671875,1510.96484375,1521.295166015625,1524.7843017578125,1522.92333984375,1509.0665283203125,1498.32080078125,1466.40771484375,1531.01904296875,1532.4395751953125,1543.0274658203125,1539.9910888671875,1561.810546875,1552.8135986328125,1556.7347412109375,1556.643310546875,1544.0367431640625,1552.5020751953125,1531.654541015625,1538.6494140625,1535.318115234375,1535.8248291015625,1521.90576171875,1503.0020751953125
84796542,1455.0306396484375,1479.6041259765625,1513.805908203125,1504.0654296875,1509.0167236328125,1494.63232421875,1517.4404296875,1467.1346435546875,1503.4921875,1494.7196044921875,1506.470458984375,1508.0946044921875,1503.09765625,1487.301025390625,1478.6322021484375,1438.9515380859375,1513.527587890625,1516.0821533203125,1528.044921875,1522.20068359375,1539.1187744140625,1535.014892578125,1541.5321044921875,1533.1748046875,1527.5921630859375,1539.0731201171875,1519.3470458984375,1523.3927001953125,1517.4736328125,1517.5899658203125,1502.3707275390625,1483.703857421875
84796544,1280.4285888671875,1315.5733642578125,1350.2279052734375,1340.076171875,1346.103271484375,1329.3720703125,1350.094970703125,1292.972900390625,1339.448974609375,1334.0574951171875,1346.2984619140625,1343.5279541015625,1344.5830078125,1323.4862060546875,1318.18603515625,1271.9217529296875,1353.4677734375,1351.6900634765625,1365.9747314453125,1358.01611328125,1371.7525634765625,1374.2198486328125,1379.827392578125,1366.8594970703125,1366.5438232421875,1376.853271484375,1354.348388671875,1362.4107666015625,1355.4658203125,1356.5831298828125,1342.6805419921875,1320.6201171875
84796546,529.6046752929688,557.650634765625,582.1243896484375,577.1441040039062,580.5335693359375,567.3038940429688,586.1203002929688,538.9172973632812,573.8169555664062,573.3517456054688,582.5855102539062,582.834716796875,581.5263061523438,561.9248046875,559.5198364257812,531.51123046875,592.7704467773438,581.9915161132812,599.4911499023438,593.6343994140625,596.6375732421875,604.7705688476562,608.3427734375,601.2814331054688,596.6541748046875,604.6251831054688,593.6468505859375,595.7237548828125,591.3041381835938,591.4869384765625,585.1234130859375,578.56884765625
84796548,-1773.2728271484375,-1831.5662841796875,-1872.771240234375,-1878.3248291015625,-1876.8170166015625,-1852.1728515625,-1879.1181640625,-1817.25244140625,-1890.4703369140625,-1890.8399658203125,-1887.69140625,-1882.0216064453125,-1881.0787353515625,-1881.843017578125,-1860.2393798828125,-1819.861083984375,-1879.10986328125,-1910.503662109375,-1907.33447265625,-1904.8421630859375,-1922.960693359375,-1916.132080078125,-1912.25244140625,-1921.62744140625,-1910.690673828125,-1916.9710693359375,-1915.230712890625,-1913.5816650390625,-1911.38427734375,-1912.56396484375,-1897.947021484375,-1865.759765625
84796550,-2705.23681640625,-2793.864990234375,-2867.552001953125,-2866.305908203125,-2872.943603515625,-2829.113525390625,-2866.509521484375,-2760.115966796875,-2877.64990234375,-2878.787841796875,-2880.573974609375,-2873.508544921875,-2870.912353515625,-2861.6953125,-2830.957763671875,-2762.5,-2889.45458984375,-2920.21728515625,-2926.177734375,-2917.567138671875,-2956.794921875,-2942.73876953125,-2940.391845703125,-2945.849853515625,-2925.662841796875,-2936.4375,-2931.552734375,-2929.081298828125,-2917.8828125,-2922.56396484375,-2896.258544921875,-2846.0732421875
84796552,-1752.6827392578125,-1814.6480712890625,-1859.2425537109375,-1856.3681640625,-1862.6361083984375,-1829.8465576171875,-1855.18017578125,-1788.7080078125,-1864.9996337890625,-1860.580078125,-1865.73486328125,-1862.3245849609375,-1859.354736328125,-1849.68896484375,-1828.5133056640625,-1784.957275390625,-1877.7225341796875,-1899.3675537109375,-1899.3177490234375,-1889.9759521484375,-1920.206787109375,-1913.0333251953125,-1908.5390625,-1913.2452392578125,-1901.070556640625,-1902.300048828125,-1900.8878173828125,-1893.2408447265625,-1887.8658447265625,-1888.4639892578125,-1868.9332275390625,-1839.628662109375
84796554,730.458251953125,757.9434814453125,786.4006958007812,786.2719116210938,782.6041870117188,775.3517456054688,789.2293701171875,750.3587646484375,788.0663452148438,787.6177368164062,789.8109130859375,789.7859497070312,785.2501220703125,776.049560546875,775.7421875,747.463623046875,789.3082885742188,781.457763671875,792.4776000976562,789.9479370117188,791.0112915039062,797.8068237304688,801.536865234375,807.6926879882812,787.3352661132812,799.0529174804688,795.7050170898438,800.59814453125,798.8701782226562,793.4910888671875,795.439208984375,782.114013671875
84796556,1775.6279296875,1816.3636474609375,1867.0224609375,1859.5416259765625,1859.9278564453125,1838.710693359375,1864.21875,1796.0933837890625,1862.798095703125,1856.99951171875,1869.5770263671875,1866.403564453125,1855.8697509765625,1843.898681640625,1834.3907470703125,1779.45361328125,1876.2520751953125,1870.283203125,1883.2344970703125,1876.5926513671875,1893.465087890625,1900.422607421875,1897.0830078125,1906.715576171875,1876.2437744140625,1894.947998046875,1889.523193359375,1890.956298828125,1883.68310546875,1879.7412109375,1877.066162109375,1845.0035400390625
84796558,1314.4019775390625,1326.3232421875,1364.8240966796875,1356.5748291015625,1350.4688720703125,1341.309814453125,1348.823974609375,1313.616943359375,1350.7762451171875,1343.73974609375,1355.4200439453125,1353.74609375,1342.0740966796875,1331.7562255859375,1328.0843505859375,1288.0133056640625,1362.2945556640625,1348.8115234375,1360.44189453125,1355.183349609375,1367.5074462890625,1372.6912841796875,1371.1917724609375,1384.8367919921875,1349.3057861328125,1365.928955078125,1363.5572509765625,1366.0701904296875,1353.0732421875,1356.691162109375,1357.667236328125,1329.650390625
84796560,1383.83984375,1409.9918212890625,1455.3006591796875,1445.086669921875,1441.107421875,1429.917236328125,1445.37744140625,1392.6416015625,1438.112548828125,1434.2828369140625,1449.111572265625,1442.14990234375,1432.3720703125,1420.9908447265625,1417.190185546875,1365.4139404296875,1457.635009765625,1447.8779296875,1454.810546875,1455.8822021484375,1465.2197265625,1469.17822265625,1467.0931396484375,1472.2935791015625,1451.3836669921875,1462.486572265625,1465.0577392578125,1465.9715576171875,1449.4605712890625,1453.2030029296875,1447.832275390625,1415.7696533203125
84796562,941.6296997070312,975.3247680664062,1017.6636962890625,1011.4497680664062,1012.7124633789062,998.037353515625,1009.584716796875,955.0379638671875,1011.117431640625,1001.9501342773438,1019.89013671875,1011.437255859375,998.980224609375,990.8929443359375,985.9790649414062,938.80517578125,1026.951416015625,1017.7301635742188,1023.9317016601562,1028.72509765625,1031.8819580078125,1037.9464111328125,1039.5704345703125,1044.210205078125,1021.4727172851562,1033.260986328125,1033.3690185546875,1030.4156494140625,1017.0739135742188,1022.1331176757812,1017.1237182617188,991.083984375
